amp_path,pha_path,meta_path,receiver_domain,anchor_label,session_id,source_file,window_index,is_flagged_bad,CF_MHz,CBW_MHz,A_rx,S_kept,amp_mean,amp_std,phase_std,presence,session_key
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00099.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00099.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00099.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,99,False,5805.0,20.0,2,41,154.89370619417863,2.966282764548468,0.03626066574790984,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00181.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00181.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00181.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,181,False,5805.0,20.0,2,41,155.61817863406174,2.6778761441784646,0.04570548970665987,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00055.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00055.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00055.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,55,False,5805.0,20.0,2,41,153.61668933269377,9.785087898007426,0.09901904223559649,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00182.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00182.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00182.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,182,False,5805.0,20.0,2,41,155.60086964522253,2.9955409641946926,0.04896893336854359,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00063.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00063.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00063.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,63,False,5805.0,20.0,2,41,152.20804302092301,4.012062007579505,0.06193372174922354,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00132.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00132.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00132.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,132,False,5805.0,20.0,2,41,156.86981409776075,2.355616071762125,0.05106628961054434,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00251.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00251.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00251.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,251,False,5805.0,20.0,2,41,158.77206638853363,2.1184049397907496,0.057545338648213366,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00192.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00192.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00192.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,192,False,5805.0,20.0,2,41,156.25105243906714,2.372672911622512,0.04485490529307115,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00127.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00127.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00127.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,127,False,5805.0,20.0,2,41,156.66795549478886,2.6433576188270935,0.09918617159542062,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00259.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00259.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00259.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,259,False,5805.0,20.0,2,41,161.53793590064691,3.084562755774046,0.04745808130691419,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00145.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00145.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00145.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,145,False,5805.0,20.0,2,41,156.10953787325542,2.7641097373708803,0.04765703106305718,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00031.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00031.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00031.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,31,False,5805.0,20.0,2,41,152.96706054652776,4.021706347992591,0.04432931463506458,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00271.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00271.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00271.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,271,False,5805.0,20.0,2,41,161.10450849467094,3.8942600104663043,0.06895514417838394,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00279.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00279.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00279.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,279,False,5805.0,20.0,2,41,164.34688961117598,5.537740280503137,0.07183657248099591,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00266.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00266.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00266.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,266,False,5805.0,20.0,2,41,163.56048160076108,4.023760591477577,0.06809691995752046,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00048.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00048.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00048.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,48,False,5805.0,20.0,2,41,155.5286095041257,6.26548737048021,0.05416384577188172,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00059.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00059.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00059.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,59,False,5805.0,20.0,2,41,157.46502469760046,8.100707518709577,0.09333040169447272,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00008.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00008.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00008.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,8,False,5805.0,20.0,2,41,158.093546255762,5.287732521811055,0.04405981688232481,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00028.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00028.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00028.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,28,False,5805.0,20.0,2,41,155.84060588750967,4.366314095959837,0.044466050258439666,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00240.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00240.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00240.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,240,False,5805.0,20.0,2,41,159.653332083897,2.4356613213512253,0.0571553535023284,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00147.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00147.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00147.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,147,False,5805.0,20.0,2,41,156.1126052629263,2.9428924354107107,0.04813104260164693,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00061.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00061.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00061.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,61,False,5805.0,20.0,2,41,156.07932291658884,6.109366345941238,0.08199428791796393,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00085.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00085.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00085.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,85,False,5805.0,20.0,2,41,153.3167858297555,3.8113470515167562,0.05463182707862557,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00160.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00160.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00160.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,160,False,5805.0,20.0,2,41,157.27488378638114,2.9714166863793032,0.03738837654790457,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00210.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00210.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00210.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,210,False,5805.0,20.0,2,41,156.24939995231674,4.044851469539826,0.07012101050331157,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00193.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00193.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00193.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,193,False,5805.0,20.0,2,41,155.91504784367254,2.0457859811171084,0.04094269579222669,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00150.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00150.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00150.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,150,False,5805.0,20.0,2,41,156.249824452168,2.7416272796122705,0.05620545167641923,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00097.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00097.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00097.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,97,False,5805.0,20.0,2,41,156.42890141025183,3.8460881755255745,0.043980306409934486,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00156.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00156.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00156.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,156,False,5805.0,20.0,2,41,156.82831194549712,2.4933031117151385,0.05051669477891483,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00163.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00163.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00163.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,163,False,5805.0,20.0,2,41,157.62004640405297,2.877088360116458,0.04139528700622139,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00038.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00038.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00038.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,38,False,5805.0,20.0,2,41,157.785770873704,4.04699250923076,0.049460547337938116,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00101.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00101.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00101.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,101,False,5805.0,20.0,2,41,155.05038315525562,2.7925365061291583,0.04575849028074455,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00256.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00256.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00256.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,256,False,5805.0,20.0,2,41,161.93992410627263,2.859715996471433,0.05977457008454709,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00206.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00206.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00206.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,206,False,5805.0,20.0,2,41,156.67419711137174,3.633267379362338,0.08925037182142416,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00170.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00170.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00170.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,170,False,5805.0,20.0,2,41,156.31526958131917,2.5721889807173692,0.06326081046666987,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00180.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00180.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00180.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,180,False,5805.0,20.0,2,41,155.37550570186576,2.324634269180733,0.041147625777528465,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00203.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00203.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00203.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,203,False,5805.0,20.0,2,41,156.74205485448076,1.8474558580039602,0.05228247635655628,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00021.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00021.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00021.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,21,False,5805.0,20.0,2,41,156.65634896922688,5.898665757090839,0.048663292794058365,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00254.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00254.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00254.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,254,False,5805.0,20.0,2,41,161.02809797088577,3.6182201866154955,0.05668604040010806,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00212.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00212.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00212.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,212,False,5805.0,20.0,2,41,156.90826092359345,4.177716287305719,0.0900939604856748,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00149.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00149.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00149.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,149,False,5805.0,20.0,2,41,156.3089550556416,2.6722995756352974,0.05534644590179845,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00034.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00034.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00034.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,34,False,5805.0,20.0,2,41,154.387995525049,4.601312367425251,0.05716967508311829,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00009.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00009.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00009.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,9,False,5805.0,20.0,2,41,157.5037507728411,4.589946794316845,0.047821911117321605,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00089.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00089.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00089.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,89,False,5805.0,20.0,2,41,155.74854554183463,3.424019167583806,0.051551787496939935,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00214.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00214.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00214.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,214,False,5805.0,20.0,2,41,156.77996083256647,4.31412035425436,0.082246088914014,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00135.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00135.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00135.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,135,False,5805.0,20.0,2,41,156.68618348955943,2.1097256028392692,0.04508695683929539,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00208.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00208.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00208.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,208,False,5805.0,20.0,2,41,156.0120816199824,3.51559653081165,0.04395754619163279,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00113.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00113.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00113.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,113,False,5805.0,20.0,2,41,157.15475411242375,2.6430089321613615,0.04297957631784925,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00205.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00205.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00205.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,205,False,5805.0,20.0,2,41,156.88688812057399,2.709685350749921,0.08552541920336484,1,A__Corner_LeftDown
/home/tonyliao/Location/A/Corner_LeftDown/amp_window_00026.npy,/home/tonyliao/Location/A/Corner_LeftDown/pha_window_00026.npy,/home/tonyliao/Location/A/Corner_LeftDown/meta_00026.mat,A,Corner_LeftDown,,C:\Users\khunk\WIFI_SENSING_AoA\hybrid joint classification-regression model\Location_A_Corner_LeftDown.csi,26,False,5805.0,20.0,2,41,156.38885433293714,2.9580451517778106,0.048084705766556074,1,A__Corner_LeftDown
